Event_ID,Line,Station,Machine_ID,Tool_ID,Operator_ID,Part_No,Part_Type,BOM_Version,Energy_Consumption,Cycle_Time,Defect_Code,Scrap_Reason,Inspection_Result,VIN,Supplier,Supplier_Lot,WO,Rework_Flag,Andon_Flag,Production_Target,Actual_Output,Maintenance_Flag,Warranty_Flag,TS_dt,Torque_Nm,Temp_C,Defect_Normalized,Shift_Derived,Inspection_Source_Normalized,Anomaly_Flag,BOM_Valid
5143,PAINT-1,STN-01,MCH-001,TL-027,OP-0030,448-GHI,ENGINE,BOM-3,104.55,72.0,VISUAL,Unknown,Pass,YA9***********RUM,SUP-01,LOT-7978,WO-67815,False,0,55,53,0,0,2026-03-12 00:51:00,44.91466,188.86925,Repair,Night,Automated,True,False
5168,GA-1,STN-01,MCH-017,TL-019,OP-0041,450-GHI,ENGINE,BOM-1,285.26,59.31,Unknown,Unknown,Pass,NTY***********T8R,SUP-02,LOT-1814,WO-20047,False,0,78,81,0,0,2026-03-12 01:03:00,46.31736,78.30774,Repair,Night,Human,False,True
5182,BODY-1,STN-01,MCH-015,TL-011,OP-0045,343-DEF,ELECTRICAL,BOM-2,98.84,72.0,Unknown,Unknown,Pass,L2R***********XF0,SUP-01,LOT-7568,WO-29627,False,0,59,50,0,0,2026-03-12 01:10:00,50.872440000000005,172.82827,Repair,Night,Automated,True,True
5185,BODY-1,STN-01,MCH-003,TL-028,OP-0020,629-ABC,ENGINE,BOM-2,168.5,75.89,TORQ_OOS,Visual Defect,Pass,7LH***********7FW,SUP-02,LOT-3321,WO-75616,False,0,76,78,0,0,2026-03-12 01:12:00,48.488220000000005,97.07621,Repair,Night,Automated,False,True
5197,BODY-1,STN-01,MCH-014,TL-016,OP-0020,684-ABC,ELECTRICAL,BOM-1,194.72,49.29,TORQ_OOS,Unknown,Pass,P8X***********MLT,SUP-02,LOT-7287,WO-91416,False,0,77,81,0,0,2026-03-12 01:18:00,41.790972,75.38724,Reject,Night,Automated,False,True
5217,BODY-1,STN-01,MCH-012,TL-011,OP-0014,413-JKL,ENGINE,BOM-1,346.54,69.4,Unknown,Unknown,Rework,SJH***********DH8,SUP-02,LOT-6605,WO-36885,False,0,63,56,0,0,2026-03-12 01:28:00,49.50882,77.82868,Repair,Night,Automated,False,True
5222,BODY-1,STN-01,MCH-019,TL-013,OP-0019,312-ABC,ENGINE,BOM-3,459.06,72.01,VISUAL,Temperature High,Pass,K3K***********TMD,SUP-01,LOT-9690,WO-21075,False,1,62,62,0,0,2026-03-12 01:30:00,41.61089,76.07145999999999,Reject,Night,Automated,False,False
5242,BODY-1,STN-01,MCH-004,TL-006,OP-0035,515-GHI,ENGINE,BOM-3,151.69,54.05,TEMP_OOS,Unknown,Pass,4GH***********8EA,SUP-01,LOT-9756,WO-43455,False,0,70,64,0,0,2026-03-12 01:40:00,51.16886000000001,82.76716,Unknown,Night,Automated,False,False
5259,PAINT-1,STN-01,MCH-009,TL-023,OP-0017,743-JKL,ELECTRICAL,BOM-1,188.34,59.57,Unknown,Torque Out Of Spec,Pass,R2D***********PD0,SUP-02,LOT-5434,WO-52786,False,0,70,71,0,0,2026-03-12 01:49:00,42.81583800000001,76.12395000000001,Repair,Night,Human,False,True
5318,GA-1,STN-01,MCH-019,TL-027,OP-0032,962-GHI,INTERIOR,BOM-2,327.42,76.96,Unknown,Leak Detected,Pass,DX8***********6FJ,SUP-01,LOT-8788,WO-32952,False,0,57,56,0,1,2026-03-12 02:18:00,57.098667000000006,81.45909,Reject,Night,Automated,False,True
5323,PAINT-1,STN-01,MCH-008,TL-021,OP-0038,241-JKL,INTERIOR,BOM-2,325.22,59.22,LEAK,Unknown,Pass,EDX***********VCY,SUP-09,LOT-1285,WO-61210,False,0,60,64,0,0,2026-03-12 02:21:00,52.28547,80.49843999999999,Repair,Night,Human,False,True
5381,GA-1,STN-01,MCH-002,TL-024,OP-0036,813-GHI,INTERIOR,BOM-2,99.96,62.47,Unknown,Torque Out Of Spec,Fail,0YJ***********RTG,SUP-02,LOT-5372,WO-96435,False,1,53,47,0,0,2026-03-12 02:50:00,52.33591,86.95657,Unknown,Night,Human,False,True
5477,GA-2,STN-01,MCH-007,TL-009,OP-0050,894-GHI,BODY,BOM-1,180.82,-6.76,Unknown,Unknown,Rework,0LH***********DDA,SUP-02,LOT-8813,WO-97350,False,0,63,59,0,0,2026-03-12 03:38:00,50.32944,92.76994,Repair,Night,Automated,True,True
5526,GA-1,STN-01,MCH-015,TL-007,OP-0016,485-DEF,INTERIOR,BOM-2,257.07,71.61,Unknown,Leak Detected,Pass,F1M***********E9F,SUP-01,LOT-8112,WO-71400,False,0,59,50,0,0,2026-03-12 04:02:00,58.9348,80.2196,Unknown,Night,Automated,False,True
5833,BODY-1,STN-01,MCH-008,TL-003,OP-0003,931-GHI,ELECTRICAL,BOM-2,173.56,47.95,LEAK,Torque Out Of Spec,Pass,MC1***********6ZH,SUP-09,LOT-7170,WO-45404,False,0,57,53,0,0,2026-03-12 06:36:00,47.29572,80.62224,Unknown,Morning,Human,False,True
5852,PAINT-1,STN-01,MCH-020,TL-011,OP-0050,640-JKL,BODY,BOM-2,222.52,69.23,Unknown,Torque Out Of Spec,Pass,KV0***********ZBX,SUP-01,LOT-4413,WO-26318,False,0,70,69,0,0,2026-03-12 06:45:00,45.3825,403.4,Unknown,Morning,Automated,True,True
5903,GA-1,STN-01,MCH-012,TL-017,OP-0019,756-GHI,BODY,BOM-2,267.01,58.4,TEMP_OOS,Unknown,Rework,LKU***********UJ3,SUP-09,LOT-4859,WO-41012,False,0,63,58,0,0,2026-03-12 07:11:00,46.5426,66.6198,Reject,Morning,Automated,False,True
5951,GA-2,STN-01,MCH-019,TL-009,OP-0033,422-DEF,INTERIOR,BOM-2,352.63,54.35,VISUAL,Temperature High,Pass,N0Z***********UDM,SUP-02,LOT-7667,WO-58827,False,0,78,82,0,0,2026-03-12 07:35:00,46.02906,81.59697,Repair,Morning,Automated,False,True
5963,BODY-1,STN-01,MCH-014,TL-017,OP-0012,526-GHI,ENGINE,BOM-2,311.29,40.22,Unknown,Torque Out Of Spec,Pass,1W3***********66M,SUP-02,LOT-8587,WO-88248,False,0,60,50,0,0,2026-03-12 07:41:00,52.9482,164.0704,Unknown,Morning,Human,True,True
6016,GA-1,STN-01,MCH-020,TL-024,OP-0024,911-DEF,INTERIOR,BOM-3,129.67,45.61,TORQ_OOS,Temperature High,Rework,AJ1***********67P,SUP-02,LOT-6764,WO-34653,False,0,59,57,0,0,2026-03-12 08:07:00,52.498368,67.14201,Reject,Morning,Automated,False,False
6057,GA-1,STN-01,MCH-017,TL-004,OP-0007,749-JKL,BODY,BOM-3,308.53,62.5,LEAK,Torque Out Of Spec,Pass,T0Z***********ZCL,SUP-09,LOT-3477,WO-65960,False,0,59,57,0,0,2026-03-12 08:28:00,45.494,197.99779999999998,Reject,Morning,Human,True,False
6068,GA-1,STN-01,MCH-003,TL-028,OP-0028,858-ABC,ELECTRICAL,BOM-2,407.17,67.13,Unknown,Unknown,Pass,TY6***********N9C,SUP-02,LOT-6379,WO-70982,False,0,65,55,0,0,2026-03-12 08:33:00,60.50379600000001,98.1252,Repair,Morning,Automated,False,True
6077,GA-2,STN-01,MCH-015,TL-007,OP-0034,738-DEF,ELECTRICAL,BOM-3,244.29,43.4,Unknown,Leak Detected,Pass,MB5***********DMN,SUP-02,LOT-6126,WO-63026,False,0,53,57,0,0,2026-03-12 08:38:00,54.07825,79.003,Reject,Morning,Human,False,False
6097,PAINT-1,STN-01,MCH-020,TL-004,OP-0006,610-GHI,ENGINE,BOM-3,236.71,63.23,VISUAL,Unknown,Pass,5MT***********L9E,SUP-02,LOT-5675,WO-43980,False,0,54,54,0,0,2026-03-12 08:48:00,50.51018,76.0578,OK,Morning,Automated,False,False
6105,BODY-1,STN-01,MCH-007,TL-002,OP-0039,105-DEF,BODY,BOM-3,107.54,49.5,Unknown,Torque Out Of Spec,Pass,7EA***********MXT,SUP-02,LOT-3314,WO-37712,False,0,68,64,0,0,2026-03-12 08:52:00,46.25598,76.85292,Reject,Morning,Automated,False,False
6108,BODY-1,STN-01,MCH-009,TL-030,OP-0015,910-ABC,ELECTRICAL,BOM-1,138.52,68.18,Unknown,Leak Detected,Pass,WUX***********UM3,SUP-09,LOT-3992,WO-54160,False,0,51,47,0,0,2026-03-12 08:53:00,42.76896,74.91744,Unknown,Morning,Automated,False,True
6159,BODY-1,STN-01,MCH-013,TL-015,OP-0003,593-GHI,BODY,BOM-3,170.79,52.72,LEAK,Unknown,Pass,XGJ***********8KM,SUP-01,LOT-8610,WO-99780,False,0,75,74,0,0,2026-03-12 09:19:00,51.70378,77.20966,Unknown,Morning,Automated,False,False
6174,GA-1,STN-01,MCH-014,TL-015,OP-0025,317-ABC,BODY,BOM-2,197.93,66.88,LEAK,Unknown,Fail,N9H***********BEP,SUP-09,LOT-3466,WO-86555,False,0,65,56,0,0,2026-03-12 09:26:00,54.05184,59.731199999999994,Reject,Morning,Automated,False,True
6175,GA-2,STN-01,MCH-018,TL-007,OP-0007,771-ABC,ELECTRICAL,BOM-1,251.81,45.85,Unknown,Torque Out Of Spec,Pass,UVL***********30H,SUP-09,LOT-1625,WO-71784,False,0,72,75,0,0,2026-03-12 09:27:00,47.7946,189.72799999999998,OK,Morning,Human,True,True
6220,BODY-1,STN-01,MCH-008,TL-009,OP-0030,764-ABC,BODY,BOM-3,138.21,49.98,TEMP_OOS,Unknown,Pass,1J9***********MM7,SUP-09,LOT-7219,WO-96562,False,0,55,51,0,0,2026-03-12 09:49:00,55.76486,72.75452,Unknown,Morning,Human,False,False
6246,GA-2,STN-01,MCH-002,TL-024,OP-0030,366-JKL,INTERIOR,BOM-3,227.39,48.21,VISUAL,Unknown,Pass,SBE***********MUL,SUP-02,LOT-2154,WO-30332,False,0,76,77,0,0,2026-03-12 10:02:00,51.105648,85.2093,Reject,Morning,Human,False,False
6292,PAINT-1,STN-01,MCH-019,TL-024,OP-0047,370-JKL,INTERIOR,BOM-1,197.72,67.68,Unknown,Unknown,Pass,YTV***********7SV,SUP-02,LOT-2207,WO-87752,False,0,68,66,0,0,2026-03-12 10:25:00,53.68926,64.28714,Reject,Morning,Human,False,True
6337,PAINT-1,STN-01,MCH-018,TL-012,OP-0006,831-GHI,ENGINE,BOM-2,172.0,61.8,TORQ_OOS,Leak Detected,Rework,XS1***********MU3,SUP-09,LOT-6230,WO-95348,False,0,72,68,0,0,2026-03-12 10:48:00,49.17645,78.54435000000001,Unknown,Morning,Automated,False,True
6367,BODY-1,STN-01,MCH-006,TL-011,OP-0043,357-GHI,INTERIOR,BOM-2,221.14,53.63,Unknown,Unknown,Pass,1V1***********0Z8,SUP-01,LOT-6317,WO-11578,False,0,63,55,0,0,2026-03-12 11:03:00,54.420080000000006,185.49531000000002,Reject,Morning,Automated,True,True
6384,GA-1,STN-01,MCH-003,TL-021,OP-0026,347-JKL,ENGINE,BOM-3,399.13,61.11,TORQ_OOS,Torque Out Of Spec,Pass,9VU***********6M1,SUP-09,LOT-9130,WO-29721,False,0,76,79,0,0,2026-03-12 11:11:00,61.36524,180.98735,Repair,Morning,Automated,True,False
6490,GA-1,STN-01,MCH-007,TL-017,OP-0041,238-JKL,ENGINE,BOM-1,287.14,56.06,TORQ_OOS,Visual Defect,Rework,SX5***********W26,SUP-01,LOT-1813,WO-90341,False,0,72,73,0,0,2026-03-12 12:04:00,63.01645,66.86015,Reject,Morning,Automated,False,True
6454,PAINT-1,STN-01,MCH-015,TL-014,OP-0021,622-GHI,INTERIOR,BOM-1,146.66,65.22,LEAK,Torque Out Of Spec,Pass,C2E***********99T,SUP-02,LOT-5732,WO-79415,False,0,64,66,0,0,2026-03-12 12:10:00,47.976040000000005,77.30593,Unknown,Morning,Human,False,True
37,BODY-1,STN-01,MCH-011,TL-008,OP-0025,394-DEF,ENGINE,BOM-3,105.23,47.98,LEAK,Unknown,Pass,LKK***********G1A,SUP-02,LOT-2621,WO-10739,False,0,65,56,0,0,2026-10-03 06:18:00,53.31168,76.21824,Reject,Morning,Human,False,True
205,GA-2,STN-01,MCH-017,TL-010,OP-0024,714-ABC,INTERIOR,BOM-2,455.13,67.08,TORQ_OOS,Unknown,Pass,JYK***********XFY,SUP-09,LOT-3608,WO-96226,False,0,50,53,0,0,2026-10-03 07:42:00,54.9752,81.38293,Repair,Morning,Human,False,True
275,GA-2,STN-01,MCH-010,TL-003,OP-0024,211-GHI,INTERIOR,BOM-3,162.36,59.43,TEMP_OOS,Torque Out Of Spec,Pass,6LJ***********DBU,SUP-09,LOT-4967,WO-60694,False,0,71,73,0,0,2026-10-03 08:17:00,34.88352,75.38048,Unknown,Morning,Human,False,True
284,GA-2,STN-01,MCH-015,TL-026,OP-0009,922-GHI,INTERIOR,BOM-2,244.91,73.83,TORQ_OOS,Unknown,Pass,0AG***********RS0,SUP-09,LOT-4052,WO-68621,False,0,67,69,0,0,2026-10-03 08:21:00,42.51258,94.82022,Reject,Morning,Automated,False,True
290,GA-2,STN-01,MCH-018,TL-020,OP-0029,980-DEF,ENGINE,BOM-3,99.8,58.93,TEMP_OOS,Unknown,Pass,K5N***********51T,SUP-01,LOT-3936,WO-67344,False,0,68,61,0,0,2026-10-03 08:24:00,43.42764,79.32391,Reject,Morning,Automated,False,True
363,GA-1,STN-01,MCH-017,TL-014,OP-0038,846-DEF,INTERIOR,BOM-2,207.76,47.5,Unknown,Visual Defect,Pass,FXS***********ZWG,SUP-01,LOT-8452,WO-93811,False,0,54,52,0,0,2026-10-03 09:01:00,51.12115,69.44377999999999,Repair,Morning,Automated,False,True
386,GA-1,STN-01,MCH-012,TL-003,OP-0037,546-DEF,ELECTRICAL,BOM-2,322.34,63.46,Unknown,Unknown,Pass,RHH***********0P8,SUP-01,LOT-1304,WO-70808,False,0,72,74,0,0,2026-10-03 09:12:00,47.16386,91.59505,Reject,Morning,Automated,False,True
396,BODY-1,STN-01,MCH-018,TL-019,OP-0016,665-DEF,ENGINE,BOM-3,173.62,67.11,VISUAL,Unknown,Pass,3VY***********DTS,SUP-02,LOT-1774,WO-53072,False,1,76,80,0,0,2026-10-03 09:17:00,51.08956,162.31998000000002,Reject,Morning,Human,True,True
398,GA-1,STN-01,MCH-015,TL-027,OP-0047,532-DEF,ENGINE,BOM-3,261.24,56.34,Unknown,Torque Out Of Spec,Pass,M9B***********FX6,SUP-09,LOT-5893,WO-41251,False,0,79,75,0,0,2026-10-03 09:18:00,43.05468,84.46087,Repair,Morning,Human,False,True
399,GA-2,STN-01,MCH-016,TL-004,OP-0011,627-ABC,ELECTRICAL,BOM-3,240.78,49.5,LEAK,Unknown,Rework,590***********37N,SUP-09,LOT-6337,WO-73797,False,0,56,57,0,0,2026-10-03 09:19:00,41.382834,74.67801,Reject,Morning,Automated,False,True
411,GA-1,STN-01,MCH-020,TL-001,OP-0010,528-GHI,ENGINE,BOM-2,306.98,52.84,TORQ_OOS,Unknown,Pass,GS3***********FTU,SUP-01,LOT-4129,WO-52304,False,0,78,73,1,0,2026-10-03 09:25:00,52.78502999999999,152.03644,Unknown,Morning,Automated,True,True
585,GA-2,STN-01,MCH-003,TL-029,OP-0020,283-DEF,INTERIOR,BOM-2,384.28,77.06,VISUAL,Unknown,Pass,FSY***********916,SUP-01,LOT-1386,WO-23803,False,0,54,50,0,0,2026-10-03 10:52:00,49.06132,95.95817,Repair,Morning,Human,False,True
611,BODY-1,STN-01,MCH-017,TL-016,OP-0027,261-ABC,ELECTRICAL,BOM-1,226.93,63.28,LEAK,Unknown,Pass,SKC***********CXC,SUP-01,LOT-2653,WO-97525,False,0,65,60,0,0,2026-10-03 11:05:00,46.17915,161.08082,Repair,Morning,Human,True,True
628,GA-2,STN-01,MCH-013,TL-022,OP-0025,951-ABC,ELECTRICAL,BOM-2,240.18,75.26,Unknown,Unknown,Fail,KVD***********USZ,SUP-09,LOT-5667,WO-64079,False,0,67,62,0,0,2026-10-03 11:13:00,57.53664,79.31266000000001,Reject,Morning,Automated,False,True
648,PAINT-1,STN-01,MCH-019,TL-013,OP-0017,966-DEF,ENGINE,BOM-3,217.28,47.22,LEAK,Torque Out Of Spec,Pass,3EW***********LVM,SUP-02,LOT-7465,WO-86660,False,0,64,54,0,0,2026-10-03 11:23:00,46.80038,90.28657,Repair,Morning,Automated,False,True
671,BODY-1,STN-01,MCH-019,TL-003,OP-0022,455-DEF,ELECTRICAL,BOM-2,198.43,71.6,VISUAL,Unknown,Pass,XDG***********FLA,SUP-02,LOT-9520,WO-55258,False,0,70,62,0,0,2026-10-03 11:35:00,46.1702,166.11235,Unknown,Morning,Automated,True,True
689,GA-2,STN-01,MCH-008,TL-001,OP-0022,948-ABC,ELECTRICAL,BOM-1,313.04,53.91,Unknown,Unknown,Pass,SUL***********CE9,SUP-02,LOT-9050,WO-36830,False,0,56,56,0,0,2026-10-03 11:44:00,49.727520000000005,205.15160000000003,Repair,Morning,Automated,True,True
721,GA-1,STN-01,MCH-012,TL-017,OP-0032,964-ABC,ENGINE,BOM-3,200.74,66.99,Unknown,Unknown,Pass,YJZ***********U7L,SUP-09,LOT-8191,WO-42499,False,0,50,53,0,0,2026-10-03 12:00:00,54.77318,77.7393,Reject,Morning,Automated,False,True
727,PAINT-1,STN-01,MCH-008,TL-010,OP-0019,378-GHI,ELECTRICAL,BOM-3,251.93,58.09,LEAK,Torque Out Of Spec,Unknown,X75***********B4W,SUP-01,LOT-9330,WO-77883,False,0,64,65,0,0,2026-10-03 12:03:00,51.0777,85.2948,Reject,Morning,Automated,False,True
735,GA-1,STN-01,MCH-017,TL-003,OP-0010,295-GHI,BODY,BOM-2,253.33,57.91,LEAK,Unknown,Pass,NJZ***********W7V,SUP-02,LOT-6028,WO-26569,False,0,66,60,0,0,2026-10-03 12:07:00,42.700896,82.72796000000001,Unknown,Morning,Automated,False,True
754,BODY-1,STN-01,MCH-002,TL-007,OP-0015,884-JKL,INTERIOR,BOM-2,148.91,55.87,TORQ_OOS,Torque Out Of Spec,Rework,FMP***********048,SUP-09,LOT-7749,WO-74751,False,0,63,63,0,0,2026-10-03 12:16:00,54.80548,202.42024,OK,Morning,Automated,True,True
772,BODY-1,STN-01,MCH-016,TL-007,OP-0033,778-GHI,INTERIOR,BOM-1,135.34,49.36,Unknown,Visual Defect,Pass,DJG***********DC2,SUP-02,LOT-8165,WO-33124,False,0,50,49,0,0,2026-10-03 12:25:00,49.60395,76.76086,Unknown,Morning,Automated,False,True
859,PAINT-1,STN-01,MCH-020,TL-025,OP-0014,122-ABC,ENGINE,BOM-1,163.94,64.99,TORQ_OOS,Unknown,Pass,7MD***********B23,SUP-09,LOT-2832,WO-85974,False,0,62,65,0,0,2026-10-03 13:09:00,47.644545,87.55752,Reject,Morning,Human,False,True
868,BODY-1,STN-01,MCH-003,TL-016,OP-0044,153-JKL,INTERIOR,BOM-1,211.88,58.51,VISUAL,Unknown,Pass,MUS***********2B4,SUP-01,LOT-5397,WO-43625,False,0,79,77,0,0,2026-10-03 13:13:00,49.91415000000001,75.31425,OK,Morning,Automated,False,True
871,GA-2,STN-01,MCH-009,TL-027,OP-0050,521-JKL,INTERIOR,BOM-1,331.77,72.15,VISUAL,Leak Detected,Unknown,XYK***********B9B,SUP-01,LOT-2968,WO-12298,False,0,76,79,0,0,2026-10-03 13:15:00,47.7567,196.31052,Repair,Morning,Automated,True,True
882,BODY-1,STN-01,MCH-018,TL-020,OP-0011,202-ABC,ENGINE,BOM-1,142.46,45.62,Unknown,Unknown,Pass,ME3***********Z60,SUP-01,LOT-1633,WO-58965,False,0,59,62,0,0,2026-10-03 13:20:00,50.07218,75.77114,Repair,Morning,Human,False,True
896,PAINT-1,STN-01,MCH-008,TL-025,OP-0035,815-ABC,INTERIOR,BOM-3,310.0,54.36,TEMP_OOS,Unknown,Pass,NHP***********40M,SUP-02,LOT-8288,WO-57781,False,0,62,57,0,0,2026-10-03 13:27:00,53.92867999999999,72.13453,Reject,Morning,Human,False,True
919,GA-2,STN-01,MCH-008,TL-011,OP-0016,231-ABC,BODY,BOM-2,240.13,55.13,Unknown,Leak Detected,Pass,G7F***********JE9,SUP-09,LOT-6847,WO-26037,False,0,55,50,0,0,2026-10-03 13:39:00,46.92632999999999,58.236270000000005,Reject,Morning,Human,False,True
962,GA-2,STN-01,MCH-011,TL-011,OP-0040,268-ABC,ELECTRICAL,BOM-1,315.15,65.96,Unknown,Leak Detected,Rework,1N7***********SLA,SUP-01,LOT-3630,WO-72826,False,0,76,69,0,0,2026-10-03 14:00:00,45.60465,68.05617000000001,Reject,Evening,Automated,False,True
977,GA-1,STN-01,MCH-010,TL-010,OP-0042,481-JKL,INTERIOR,BOM-2,290.07,68.15,LEAK,Torque Out Of Spec,Rework,39Y***********EGR,SUP-02,LOT-3892,WO-16444,False,0,79,71,0,0,2026-10-03 14:08:00,49.61901,171.69845,Unknown,Evening,Human,True,True
992,PAINT-1,STN-01,MCH-015,TL-025,OP-0033,919-DEF,ENGINE,BOM-2,234.39,58.61,TORQ_OOS,Unknown,Pass,T1W***********Z41,SUP-02,LOT-5342,WO-41746,False,0,56,54,0,0,2026-10-03 14:15:00,56.16273,72.84075,Reject,Evening,Human,False,True
994,GA-2,STN-01,MCH-007,TL-011,OP-0050,423-ABC,ENGINE,BOM-3,259.52,74.03,LEAK,Temperature High,Pass,Z2A***********0DH,SUP-02,LOT-4844,WO-85192,False,0,60,52,0,0,2026-10-03 14:16:00,46.940180000000005,68.39567000000001,Unknown,Evening,Automated,False,True
1013,GA-1,STN-01,MCH-008,TL-013,OP-0033,438-DEF,BODY,BOM-1,151.01,78.08,TORQ_OOS,Unknown,Pass,0Y2***********9AH,SUP-09,LOT-9606,WO-32472,False,0,75,68,0,0,2026-10-03 14:26:00,36.28185,81.65915000000001,Unknown,Evening,Human,False,True
1038,GA-1,STN-01,MCH-008,TL-005,OP-0005,404-JKL,ELECTRICAL,BOM-2,240.9,45.93,TORQ_OOS,Unknown,Rework,CVV***********UE9,SUP-09,LOT-6272,WO-20170,False,0,64,61,0,0,2026-10-03 14:38:00,46.61888,163.41248000000002,Reject,Evening,Automated,True,True
1150,BODY-1,STN-01,MCH-001,TL-029,OP-0025,790-ABC,ELECTRICAL,BOM-1,320.96,84.4,Unknown,Unknown,Pass,WL7***********VZF,SUP-09,LOT-6086,WO-66181,False,0,51,42,0,0,2026-10-03 15:34:00,52.613760000000006,103.85328,Repair,Evening,Human,False,True
1178,GA-1,STN-01,MCH-013,TL-027,OP-0033,801-GHI,ELECTRICAL,BOM-1,156.73,55.15,Unknown,Unknown,Pass,P3K***********7GR,SUP-01,LOT-6433,WO-73321,False,0,70,60,0,0,2026-10-03 15:48:00,52.5804,178.325,Repair,Evening,Human,True,True
1212,BODY-1,STN-01,MCH-020,TL-006,OP-0043,144-JKL,BODY,BOM-2,222.9,68.53,TEMP_OOS,Unknown,Pass,C7Y***********LF0,SUP-01,LOT-8036,WO-31496,False,0,73,68,0,0,2026-10-03 16:05:00,55.26431999999999,63.286559999999994,NA,Evening,Automated,False,True
1253,GA-1,STN-01,MCH-004,TL-005,OP-0033,856-ABC,BODY,BOM-2,217.39,61.65,VISUAL,Unknown,Pass,D0L***********RZB,SUP-09,LOT-1953,WO-19587,False,0,71,66,0,0,2026-10-03 16:26:00,52.94496,70.32383999999999,Repair,Evening,Human,False,True
1275,BODY-1,STN-01,MCH-016,TL-016,OP-0030,385-GHI,BODY,BOM-2,304.54,65.55,Unknown,Leak Detected,Rework,2AT***********7PB,SUP-02,LOT-5560,WO-53041,False,0,63,55,0,0,2026-10-03 16:37:00,52.950228,58.901759999999996,OK,Evening,Human,False,True
1283,GA-2,STN-01,MCH-015,TL-004,OP-0006,306-ABC,ELECTRICAL,BOM-3,267.32,61.24,TEMP_OOS,Unknown,Pass,CA3***********SWJ,SUP-02,LOT-6526,WO-98628,False,0,68,64,1,0,2026-10-03 16:41:00,54.84819999999999,103.95527999999999,Unknown,Evening,Human,False,True
1294,GA-1,STN-01,MCH-002,TL-004,OP-0015,295-DEF,ELECTRICAL,BOM-1,313.38,62.88,Unknown,Leak Detected,Fail,EWK***********MXT,SUP-02,LOT-7877,WO-75478,False,0,74,67,0,0,2026-10-03 16:46:00,42.443408000000005,61.338480000000004,Reject,Evening,Human,False,True
1299,PAINT-1,STN-01,MCH-020,TL-016,OP-0050,344-ABC,ELECTRICAL,BOM-3,162.02,60.1,VISUAL,Leak Detected,Pass,DSX***********AK6,SUP-02,LOT-8935,WO-30637,False,0,60,61,0,1,2026-10-03 16:49:00,49.008120000000005,93.43418,NA,Evening,Human,False,True
1331,GA-2,STN-01,MCH-013,TL-026,OP-0033,394-GHI,INTERIOR,BOM-3,370.3,78.69,TORQ_OOS,Unknown,Pass,RYB***********EVY,SUP-09,LOT-8212,WO-36448,False,0,54,48,0,0,2026-10-03 17:05:00,60.07278,157.91409000000002,Reject,Evening,Automated,True,True
1334,BODY-1,STN-01,MCH-016,TL-001,OP-0003,992-ABC,ELECTRICAL,BOM-3,269.55,53.63,TORQ_OOS,Unknown,Pass,0DP***********GV6,SUP-09,LOT-4371,WO-35384,False,0,71,63,0,0,2026-10-03 17:06:00,45.78984,75.71784000000001,NA,Evening,Automated,False,True
1403,GA-2,STN-01,MCH-001,TL-007,OP-0006,865-ABC,INTERIOR,BOM-2,316.47,69.47,VISUAL,Torque Out Of Spec,Pass,W4P***********LV9,SUP-02,LOT-8802,WO-40337,False,0,71,66,0,0,2026-10-03 17:41:00,51.7548,78.74847999999999,Repair,Evening,Automated,False,True
1407,GA-2,STN-01,MCH-019,TL-027,OP-0005,981-GHI,ENGINE,BOM-1,277.69,62.05,Unknown,Unknown,Pass,7W9***********K9Y,SUP-01,LOT-9409,WO-47629,False,0,55,49,0,0,2026-10-03 17:43:00,45.243120000000005,70.6284,Repair,Evening,Automated,False,True
1409,GA-1,STN-01,MCH-001,TL-011,OP-0031,154-JKL,INTERIOR,BOM-2,157.44,42.08,Unknown,Torque Out Of Spec,Pass,WCA***********27S,SUP-09,LOT-9914,WO-28136,False,0,78,76,0,0,2026-10-03 17:44:00,53.46738,171.63132,Repair,Evening,Automated,True,True
1425,GA-2,STN-01,MCH-015,TL-022,OP-0016,640-DEF,ELECTRICAL,BOM-2,101.4,64.34,TEMP_OOS,Unknown,Pass,65W***********SG7,SUP-09,LOT-7453,WO-54835,False,0,70,64,0,0,2026-10-03 17:52:00,43.66502,78.12664000000001,Repair,Evening,Human,False,True
1436,GA-1,STN-01,MCH-017,TL-012,OP-0038,505-ABC,INTERIOR,BOM-3,290.46,73.56,TORQ_OOS,Unknown,Pass,6KM***********X4C,SUP-01,LOT-1369,WO-12447,False,0,60,62,0,0,2026-10-03 17:57:00,47.30243,66.44623999999999,Unknown,Evening,Human,False,True
1444,GA-2,STN-01,MCH-018,TL-020,OP-0012,297-GHI,BODY,BOM-3,120.05,57.27,Unknown,Unknown,Fail,JS0***********PET,SUP-01,LOT-5571,WO-85380,False,0,61,60,0,0,2026-10-03 18:01:00,56.14609,79.80258,Repair,Evening,Automated,False,True
1433,GA-1,STN-01,MCH-001,TL-011,OP-0032,726-GHI,ENGINE,BOM-3,252.88,43.53,VISUAL,Leak Detected,Pass,291***********DM3,SUP-02,LOT-5350,WO-78682,False,0,79,77,0,0,2026-10-03 18:10:00,51.39456299999999,179.92655999999997,OK,Evening,Human,True,True
1464,GA-1,STN-01,MCH-009,TL-030,OP-0011,158-GHI,BODY,BOM-1,248.02,68.96,TEMP_OOS,Torque Out Of Spec,Pass,7SE***********ZM9,SUP-09,LOT-5263,WO-11464,False,0,79,71,0,0,2026-10-03 18:11:00,59.78556,59.684400000000004,Repair,Evening,Human,False,True
