Event_ID,Line,Station,TS,Part_No,BOM_Version,Cycle_Time,Defect,Supplier,VIN,WO,Rework_Flag,Scrap_Reason,Calibration_Factor,Temp_C,Shift_Derived,Torque_Nm,Pressure_Bar,Torque_Anomaly,Temp_Anomaly,Pressure_Anomaly,Cycle_Anomaly,Tool_ID_Clean,Tool_Type,Calibration_Status,Effective_Date
2948,GA-2,STN-01,2026-03-11 06:33:00,563-DEF,BOM-3,72.64,REPAIR,SUP-01,5SD***********ZY4,WO-77674,False,Unknown,0.9849,71.67883333333333,Morning,51.31329,,False,False,False,False,TL-005,Torque Wrench,Valid,2026-06-01
2965,GA-2,STN-01,2026-03-11 06:42:00,925-ABC,BOM-3,52.46,REJECT,SUP-01,Z1V***********P5U,WO-94752,False,Unknown,0.9959,105.5654,Morning,49.89459,7.86761,False,False,False,False,TL-006,Torque Wrench,Valid,2026-06-01
2970,GA-2,STN-01,2026-03-11 06:44:00,719-GHI,BOM-1,40.58,REJECT,SUP-02,2B6***********2PE,WO-97145,False,Temperature High,1.0383,80.36442000000001,Morning,51.70734,9.76002,False,False,False,False,TL-024,Torque Wrench,Valid,2025-01-01
3112,GA-1,STN-01,2026-03-11 07:55:00,969-DEF,BOM-2,48.77,UNKNOWN,SUP-09,JTM***********RMZ,WO-48804,False,Unknown,1.0033,62.87346666666667,Morning,56.28513000000001,9.981948868572374,False,False,False,False,TL-021,Torque Wrench,Valid,2026-01-01
3126,GA-2,STN-01,2026-03-11 08:02:00,484-DEF,BOM-1,51.4,REPAIR,SUP-01,9FR***********6ZU,WO-61496,False,Torque Out Of Spec,1.0145,97.69635,Morning,53.5656,12.57650408858368,False,False,False,False,TL-005,Torque Wrench,Valid,2025-01-01
3245,GA-2,STN-01,2026-03-11 09:02:00,550-DEF,BOM-1,49.17,REPAIR,SUP-02,VWK***********5X0,WO-81880,False,Torque Out Of Spec,1.0271,78.68727222222222,Morning,53.82003999999999,9.55203,False,False,False,False,TL-024,Torque Wrench,Valid,2025-01-01
3259,GA-1,STN-01,2026-03-11 09:09:00,392-DEF,BOM-2,61.56,,SUP-09,JJ9***********FVY,WO-68062,False,Temperature High,1.0004,70.5282,Morning,45.61824,9.003599999999999,False,False,False,False,TL-004,Torque Wrench,Valid,2026-01-01
3341,GA-2,STN-01,2026-03-11 09:50:00,391-GHI,BOM-1,61.01,REPAIR,SUP-01,D9E***********N74,WO-18004,False,Temperature High,0.9827,74.09558000000001,Morning,47.46441,8.35295,False,False,False,False,TL-001,Torque Wrench,Valid,2025-01-01
3351,GA-1,STN-01,2026-03-11 09:55:00,982-DEF,BOM-2,63.3,REPAIR,SUP-02,JCP***********PRH,WO-47593,False,Torque Out Of Spec,1.0001,90.39792777777777,Morning,50.30503,10.205242763965305,False,False,False,False,TL-013,Torque Wrench,Valid,2026-01-01
3364,GA-2,STN-01,2026-03-11 10:01:00,976-DEF,BOM-1,66.43,REPAIR,SUP-09,H29***********0S2,WO-86829,False,Temperature High,0.9967,91.59673000000001,Morning,45.25018,10.328604227857527,False,False,False,False,TL-014,Torque Wrench,Valid,2025-01-01
3380,GA-2,STN-01,2026-03-11 10:09:00,695-GHI,BOM-3,60.36,REPAIR,SUP-02,E5B***********P6B,WO-97949,False,Unknown,1.0157,69.27074,Morning,49.363020000000006,8.43031,False,False,False,False,TL-016,Torque Wrench,Valid,2026-06-01
3494,GA-2,STN-01,2026-03-11 11:06:00,362-GHI,BOM-2,78.59,REJECT,SUP-01,Z1L***********P8A,WO-18262,False,Temperature High,0.9491,80.29386,Morning,48.59392,10.62992,False,False,False,False,TL-004,Torque Wrench,Valid,2026-01-01
3584,GA-2,STN-01,2026-03-11 11:51:00,349-GHI,BOM-1,53.49,REPAIR,SUP-02,HEN***********LRT,WO-40195,False,Unknown,0.9959,67.44456111111111,Morning,49.49623,8.66433,False,False,False,False,TL-015,Torque Wrench,Valid,2025-01-01
3611,GA-2,STN-01,2026-03-11 12:05:00,204-DEF,BOM-1,54.39,REPAIR,SUP-09,N2J***********NX3,WO-87640,False,Leak Detected,0.9558,84.87504,Morning,50.84856,8.50662,False,False,False,False,TL-021,Torque Wrench,Valid,2025-01-01
3696,GA-1,STN-01,2026-03-11 12:47:00,281-GHI,BOM-1,48.04,,SUP-01,J63***********Z5K,WO-58844,False,Torque Out Of Spec,0.9974,74.20656,Morning,45.98014,9.37556,False,False,False,False,TL-014,Torque Wrench,Valid,2025-01-01
3724,GA-1,STN-01,2026-03-11 13:01:00,621-DEF,BOM-3,63.79,OK,SUP-02,XL0***********WBR,WO-94427,False,Leak Detected,0.9828,59.2956,Morning,53.66088,9.14004,False,False,False,False,TL-014,Torque Wrench,Valid,2026-06-01
3795,GA-1,STN-01,2026-03-11 13:37:00,497-ABC,BOM-2,44.3,REJECT,SUP-02,7TH***********X0L,WO-59090,False,Leak Detected,1.0018,93.22305555555556,Morning,42.676680000000005,11.5207,False,False,False,False,TL-024,Torque Wrench,Valid,2026-01-01
3801,GA-1,STN-01,2026-03-11 13:40:00,315-GHI,BOM-3,62.56,,SUP-01,5H3***********9C7,WO-63363,False,Unknown,1.0169,89.48719999999999,Morning,49.21796,9.152099999999999,False,False,False,False,TL-021,Torque Wrench,Valid,2026-06-01
3837,GA-2,STN-01,2026-03-11 13:58:00,208-DEF,BOM-1,73.56,REPAIR,SUP-09,628***********XDM,WO-97312,False,Temperature High,1.0176,71.43552000000001,Morning,53.83104,10.78656,False,False,False,False,TL-015,Torque Wrench,Valid,2025-01-01
3927,GA-1,STN-01,2026-03-11 14:43:00,951-ABC,BOM-1,62.44,REPAIR,SUP-02,VC3***********7KK,WO-90297,False,Temperature High,1.0096,71.88352,Evening,54.5184,10.19696,False,False,False,False,TL-004,Torque Wrench,Valid,2025-01-01
4034,GA-1,STN-01,2026-03-11 15:36:00,298-GHI,BOM-2,75.85,REJECT,SUP-01,GA8***********4ZM,WO-50255,False,Torque Out Of Spec,1.0139,86.99262,Evening,53.7367,10.74734,False,False,False,False,TL-018,Torque Wrench,Valid,2026-01-01
4047,GA-2,STN-01,2026-03-11 15:43:00,206-GHI,BOM-2,81.38,,SUP-09,FMW***********F6A,WO-10529,False,Leak Detected,0.9787,83.57010555555556,Evening,48.15204000000001,7.8296,False,False,False,False,TL-015,Torque Wrench,Valid,2026-01-01
4079,GA-2,STN-01,2026-03-11 15:59:00,758-DEF,BOM-1,55.66,REJECT,SUP-01,37C***********1TT,WO-36475,False,Visual Defect,1.0239,82.01438999999999,Evening,49.1472,10.239,False,False,False,False,TL-005,Torque Wrench,Valid,2025-01-01
4088,GA-2,STN-01,2026-03-11 16:03:00,357-DEF,BOM-1,49.61,UNKNOWN,SUP-09,C4U***********VZS,WO-70215,False,Unknown,1.0425,75.16425,Evening,43.1595,12.3015,False,False,False,False,TL-005,Torque Wrench,Valid,2025-01-01
4096,GA-1,STN-01,2026-03-11 16:07:00,773-GHI,BOM-1,48.83,,SUP-01,U3E***********ZAC,WO-67998,False,Torque Out Of Spec,0.9848,67.9512,Evening,40.57376,9.65104,False,False,False,False,TL-022,Torque Wrench,Valid,2025-01-01
4132,GA-1,STN-01,2026-03-11 16:25:00,780-ABC,BOM-1,78.46,REJECT,SUP-01,BHA***********WFP,WO-24742,False,Temperature High,1.0304,78.72256,Evening,47.60448,9.89184,False,False,False,False,TL-009,Torque Wrench,Valid,2025-01-01
4093,GA-2,STN-01,2026-03-11 17:10:00,223-GHI,BOM-3,43.07,REPAIR,SUP-01,CMF***********2WR,WO-94439,False,Visual Defect,0.997,84.96655555555556,Evening,46.061400000000006,10.5682,False,False,False,False,TL-020,Torque Wrench,Valid,2026-06-01
4247,GA-2,STN-01,2026-03-11 17:23:00,246-GHI,BOM-2,56.17,,SUP-01,VF0***********W9B,WO-86543,False,Unknown,0.9959,64.33514,Evening,50.89049,11.727941642879799,False,False,False,False,TL-003,Torque Wrench,Valid,2026-01-01
4249,GA-2,STN-01,2026-03-11 17:24:00,767-GHI,BOM-2,49.56,REJECT,SUP-09,5NS***********E2H,WO-76082,False,Leak Detected,0.9909,81.15471000000001,Evening,46.47321,8.62083,False,False,False,False,TL-014,Torque Wrench,Valid,2026-01-01
4262,GA-2,STN-01,2026-03-11 17:30:00,222-GHI,BOM-3,72.36,,SUP-09,R32***********K8J,WO-12309,False,Visual Defect,1.0089,72.6408,Evening,56.09484,8.87832,False,False,False,False,TL-016,Torque Wrench,Valid,2026-06-01
4298,GA-1,STN-01,2026-03-11 17:48:00,347-GHI,BOM-3,74.55,REPAIR,SUP-01,ZTF***********YB0,WO-73306,False,Unknown,1.0311,82.17867,Evening,48.15237,11.754539999999999,False,False,False,False,TL-010,Torque Wrench,Valid,2026-06-01
4366,GA-1,STN-01,2026-03-11 18:22:00,361-ABC,BOM-3,82.4,REJECT,SUP-01,94X***********6K4,WO-20045,False,Unknown,0.9958,77.6724,Evening,54.56984,8.788207228450476,False,False,False,False,TL-024,Torque Wrench,Valid,2026-06-01
4394,GA-2,STN-01,2026-03-11 18:36:00,178-ABC,BOM-1,64.56,REPAIR,SUP-02,1TW***********LYP,WO-84995,False,Visual Defect,0.9637,88.37129,Evening,43.75198,11.75714,False,False,False,False,TL-024,Torque Wrench,Valid,2025-01-01
4402,GA-1,STN-01,2026-03-11 18:40:00,,BOM-3,57.95,UNKNOWN,SUP-09,3TM***********M0A,WO-73303,False,Unknown,0.9533,77.21730000000001,Evening,45.47241,9.818990000000001,False,False,False,False,TL-014,Torque Wrench,Valid,2026-06-01
4415,GA-2,STN-01,2026-03-11 18:47:00,497-ABC,BOM-3,61.0,REPAIR,SUP-09,FAP***********D0R,WO-71102,False,Temperature High,1.0099,83.21576,Evening,49.68708,11.00791,False,False,False,False,TL-015,Torque Wrench,Valid,2026-06-01
4396,GA-2,STN-01,2026-03-11 19:10:00,509-GHI,BOM-1,65.13,,SUP-01,CBF***********TKF,WO-19221,False,Torque Out Of Spec,0.9984,77.27616,Evening,51.21791999999999,7.785479667397509,False,False,False,False,TL-013,Torque Wrench,Valid,2025-01-01
4471,GA-1,STN-01,2026-03-11 19:15:00,851-DEF,BOM-2,73.75,REJECT,SUP-02,AEA***********6WJ,WO-14873,False,Torque Out Of Spec,0.9999,82.29177,Evening,51.49485,8.69913,False,False,False,False,TL-017,Torque Wrench,Valid,2026-01-01
4499,GA-2,STN-01,2026-03-11 19:29:00,255-GHI,BOM-2,44.86,REJECT,SUP-02,9N0***********BNU,WO-85446,False,Temperature High,1.0149,71.75343,Evening,51.96288,9.1341,False,False,False,False,TL-021,Torque Wrench,Valid,2026-01-01
4521,GA-2,STN-01,2026-03-11 19:40:00,819-DEF,BOM-3,47.91,REPAIR,SUP-09,335***********5TR,WO-91459,False,Torque Out Of Spec,1.0018,82.44814,Evening,44.780460000000005,9.600945958990058,False,False,False,False,TL-011,Torque Wrench,Valid,2026-06-01
4533,GA-2,STN-01,2026-03-11 19:46:00,363-ABC,BOM-1,68.67,REPAIR,SUP-09,HMD***********ZY6,WO-60174,False,Torque Out Of Spec,0.9882,83.89818,Evening,58.3038,,False,False,False,False,TL-002,Torque Wrench,Valid,2025-01-01
4545,GA-2,STN-01,2026-03-11 19:52:00,943-DEF,BOM-2,67.43,OK,SUP-09,GJY***********9UW,WO-21934,False,Leak Detected,1.0285,71.3779,Evening,54.30479999999999,13.26765,False,False,False,False,TL-020,Torque Wrench,Valid,2026-01-01
4620,GA-2,STN-01,2026-03-11 20:29:00,495-ABC,BOM-3,49.36,REJECT,SUP-09,Y2K***********24K,WO-81104,False,Torque Out Of Spec,0.9812,81.34148,Evening,52.0036,10.69508,False,False,False,False,TL-003,Torque Wrench,Valid,2026-06-01
4656,GA-2,STN-01,2026-03-11 20:47:00,192-GHI,BOM-3,67.12,UNKNOWN,SUP-02,8X4***********Z6Y,WO-95625,False,Visual Defect,1.0063,93.28401,Evening,49.91248,10.261570760766144,False,False,False,False,TL-013,Torque Wrench,Valid,2026-06-01
4668,GA-2,STN-01,2026-03-11 20:53:00,883-GHI,BOM-3,51.08,UNKNOWN,SUP-09,5W0***********0CF,WO-96868,False,Leak Detected,0.9962,82.08688000000001,Evening,53.7948,9.264660000000001,False,False,False,False,TL-011,Torque Wrench,Valid,2026-06-01
4682,GA-1,STN-01,2026-03-11 21:00:00,877-DEF,BOM-3,60.57,,SUP-01,K87***********FZ8,WO-15538,False,Unknown,1.0322,67.40266,Evening,52.1261,10.8381,False,False,False,False,TL-020,Torque Wrench,Valid,2026-06-01
4688,GA-2,STN-01,2026-03-11 21:03:00,878-GHI,BOM-2,60.13,REJECT,SUP-09,LMB***********LK1,WO-95172,False,Temperature High,0.9794,68.36212,Evening,41.624500000000005,10.47958,False,False,False,False,TL-012,Torque Wrench,Valid,2026-01-01
4724,GA-2,STN-01,2026-03-11 21:21:00,594-DEF,BOM-2,70.9,,SUP-09,TVE***********8EN,WO-58286,False,Visual Defect,1.0067,74.38394444444444,Evening,48.52294,11.369259090721053,False,False,False,False,TL-021,Torque Wrench,Valid,2026-01-01
4735,GA-2,STN-01,2026-03-11 21:27:00,,BOM-3,56.75,REPAIR,SUP-01,GP0***********SC4,WO-96788,False,Unknown,1.009,75.47319999999999,Evening,48.5329,8.264675464361062,False,False,False,False,TL-002,Torque Wrench,Valid,2026-06-01
4746,GA-1,STN-01,2026-03-11 21:32:00,588-GHI,BOM-2,52.67,REJECT,SUP-01,ZSK***********DDJ,WO-24241,False,Torque Out Of Spec,0.999,92.2077,Evening,51.2487,8.981756505191743,False,False,False,False,TL-024,Torque Wrench,Valid,2026-01-01
4849,GA-1,STN-01,2026-03-11 22:24:00,786-DEF,BOM-2,58.57,REPAIR,SUP-01,402***********EEB,WO-71028,False,Temperature High,0.9821,74.24676,Night,49.105,9.804884237234381,False,False,False,False,TL-020,Torque Wrench,Valid,2026-01-01
4874,GA-2,STN-01,2026-03-11 22:36:00,748-ABC,BOM-2,57.11,REJECT,SUP-02,S7K***********FYT,WO-84087,False,Temperature High,1.0018,73.83266,Night,44.0792,10.768255215874461,False,False,False,False,TL-004,Torque Wrench,Valid,2026-01-01
4882,GA-1,STN-01,2026-03-11 22:40:00,893-DEF,BOM-2,70.52,REPAIR,SUP-09,M7B***********GDN,WO-30656,False,Temperature High,1.0097,74.21295,Night,51.89858,8.78439,False,False,False,False,TL-002,Torque Wrench,Valid,2026-01-01
4912,GA-2,STN-01,2026-03-11 22:55:00,945-GHI,BOM-1,59.13,REPAIR,SUP-02,B30***********RDC,WO-24495,False,Torque Out Of Spec,1.0024,73.1752,Night,52.626,10.92616,False,False,False,False,TL-002,Torque Wrench,Valid,2025-01-01
4913,GA-1,STN-01,2026-03-11 22:56:00,913-DEF,BOM-3,45.49,REJECT,SUP-01,2E1***********A3P,WO-56897,False,Torque Out Of Spec,0.9981,69.56757,Night,51.70158,12.731042899102304,False,False,False,False,TL-006,Torque Wrench,Valid,2026-06-01
4931,GA-2,STN-01,2026-03-11 23:05:00,320-GHI,BOM-1,61.4,UNKNOWN,SUP-02,AS3***********X96,WO-15196,False,Temperature High,1.0306,73.48178,Night,55.03404,9.48152,False,False,False,False,TL-015,Torque Wrench,Valid,2025-01-01
4940,GA-2,STN-01,2026-03-11 23:09:00,127-GHI,BOM-2,54.57,,SUP-02,Y8C***********JLG,WO-93219,False,Leak Detected,1.027,97.7704,Night,46.4204,13.8645,False,False,False,False,TL-013,Torque Wrench,Valid,2026-01-01
4969,GA-1,STN-01,2026-03-11 23:24:00,154-ABC,BOM-1,32.16,REJECT,SUP-02,BZ5***********9M1,WO-59916,False,Temperature High,0.9804,85.6216,Night,47.35332,8.875365076738511,False,False,False,False,TL-016,Torque Wrench,Valid,2025-01-01
4992,GA-1,STN-01,2026-03-11 23:35:00,437-GHI,BOM-1,57.94,REPAIR,SUP-01,KY8***********NLM,WO-84328,False,Temperature High,1.0073,73.83509000000001,Night,50.062810000000006,9.993965029854245,False,False,False,False,TL-011,Torque Wrench,Valid,2025-01-01
4999,GA-1,STN-01,2026-03-11 23:39:00,101-ABC,BOM-3,43.12,REJECT,,T92***********SEU,WO-96373,False,Unknown,0.9715,61.5931,Night,48.7693,10.4922,False,False,False,False,TL-016,Torque Wrench,Valid,2026-06-01
5011,GA-1,STN-01,2026-03-11 23:45:00,815-DEF,BOM-1,61.01,REJECT,SUP-09,6EF***********4JV,WO-85779,False,Torque Out Of Spec,0.9948,96.69456000000001,Night,53.61972,11.070251933975923,False,False,False,False,TL-011,Torque Wrench,Valid,2025-01-01
5019,GA-2,STN-01,2026-03-11 23:49:00,,BOM-2,58.44,,SUP-01,8UP***********SU0,WO-63766,False,Visual Defect,1.0139,79.25318333333334,Night,44.6116,11.35568,False,False,False,False,TL-022,Torque Wrench,Valid,2026-01-01
5027,GA-2,STN-01,2026-03-11 23:53:00,971-DEF,BOM-2,86.09,REJECT,SUP-09,8VZ***********M84,WO-28319,False,Leak Detected,0.9637,74.78312,Night,47.60678,11.27529,False,False,False,False,TL-022,Torque Wrench,Valid,2026-01-01
5139,GA-2,STN-01,2026-03-12 00:49:00,378-DEF,BOM-3,51.35,REJECT,SUP-02,V8C***********DWT,WO-39195,False,Unknown,0.9959,60.15236,Night,46.90689,11.357151918807487,False,False,False,False,TL-004,Torque Wrench,Valid,2026-06-01
5181,GA-1,STN-01,2026-03-12 01:10:00,380-GHI,BOM-2,65.24,REPAIR,SUP-09,42T***********2E8,WO-83568,False,Torque Out Of Spec,0.9992,93.4252,Night,46.66264,9.89208,False,False,False,False,TL-020,Torque Wrench,Valid,2026-01-01
5186,GA-1,STN-01,2026-03-12 01:12:00,667-DEF,BOM-2,59.35,REJECT,SUP-09,VHY***********DAX,WO-26405,False,Torque Out Of Spec,1.0117,64.95114000000001,Night,51.69787,7.6889199999999995,False,False,False,False,TL-009,Torque Wrench,Valid,2026-01-01
5201,GA-2,STN-01,2026-03-12 01:20:00,178-GHI,BOM-2,62.38,REPAIR,SUP-09,MAB***********2T1,WO-13558,False,Leak Detected,0.9721,87.68342,Night,49.86872999999999,11.56799,False,False,False,False,TL-010,Torque Wrench,Valid,2026-01-01
5241,GA-2,STN-01,2026-03-12 01:40:00,848-GHI,BOM-2,63.01,REPAIR,SUP-09,YJ1***********3P6,WO-81725,False,Leak Detected,0.9664,62.13952,Night,52.37888,9.888012796646397,False,False,False,False,TL-006,Torque Wrench,Valid,2026-01-01
5253,GA-1,STN-01,2026-03-12 01:46:00,906-GHI,BOM-1,49.21,REJECT,SUP-09,6DF***********18C,WO-86679,False,Leak Detected,1.0111,78.76469000000002,Night,50.55500000000001,10.275661550766007,False,False,False,False,TL-019,Torque Wrench,Valid,2025-01-01
5274,GA-2,STN-01,2026-03-12 01:56:00,728-ABC,BOM-1,46.13,REPAIR,SUP-02,2B2***********9TX,WO-48727,False,Visual Defect,0.9895,93.70565,Night,52.4435,10.78555,False,False,False,False,TL-008,Torque Wrench,Valid,2025-01-01
5295,GA-2,STN-01,2026-03-12 02:07:00,119-DEF,BOM-2,64.09,REPAIR,SUP-02,USY***********ZKS,WO-52399,False,Temperature High,1.0189,81.20633,Night,51.45445,9.041246431969551,False,False,False,False,TL-004,Torque Wrench,Valid,2026-01-01
5320,GA-1,STN-01,2026-03-12 02:19:00,256-GHI,BOM-3,65.54,REJECT,SUP-02,PFH***********V9C,WO-36180,False,Leak Detected,1.0013,68.75593333333335,Night,51.36669,8.911570000000001,False,False,False,False,TL-018,Torque Wrench,Valid,2026-06-01
5333,GA-2,STN-01,2026-03-12 02:26:00,,BOM-2,57.91,REJECT,SUP-09,10H***********GSY,WO-87171,False,Temperature High,0.9877,71.60825,Night,50.86655,11.161010000000001,False,False,False,False,TL-024,Torque Wrench,Valid,2026-01-01
5352,GA-1,STN-01,2026-03-12 02:35:00,554-DEF,BOM-1,44.78,REPAIR,SUP-02,AE6***********SNZ,WO-42618,False,Leak Detected,1.0381,93.74043,Night,53.46215,9.550519999999999,False,False,False,False,TL-017,Torque Wrench,Valid,2025-01-01
5367,GA-2,STN-01,2026-03-12 02:42:00,914-GHI,BOM-2,76.92,,SUP-09,SRM***********S5B,WO-11135,False,Torque Out Of Spec,0.9936,98.42160000000001,Night,46.897920000000006,11.625119999999999,False,False,False,False,TL-015,Torque Wrench,Valid,2026-01-01
5370,GA-2,STN-01,2026-03-12 02:44:00,862-GHI,BOM-2,65.74,REPAIR,SUP-01,HWF***********ZWG,WO-60465,False,Temperature High,1.027,66.755,Night,60.49029999999999,9.6538,False,False,False,False,TL-001,Torque Wrench,Valid,2026-01-01
5382,GA-1,STN-01,2026-03-12 02:50:00,551-DEF,BOM-3,37.8,REJECT,SUP-01,8MU***********NTB,WO-46007,False,Torque Out Of Spec,1.0149,96.92294999999999,Night,47.39583,9.43857,False,False,False,False,TL-015,Torque Wrench,Valid,2026-06-01
5514,GA-1,STN-01,2026-03-12 03:56:00,680-GHI,BOM-2,60.34,REJECT,SUP-02,FSJ***********ZVF,WO-48902,False,Leak Detected,0.9803,83.03141,Night,45.97606999999999,9.949127814779573,False,False,False,False,TL-007,Torque Wrench,Valid,2026-01-01
5568,GA-1,STN-01,2026-03-12 04:23:00,910-DEF,BOM-3,48.03,REPAIR,SUP-09,NWH***********NE6,WO-95816,False,Temperature High,0.9746,77.38324,Night,42.78494,7.687243343123871,False,False,False,False,TL-023,Torque Wrench,Valid,2026-06-01
5577,GA-2,STN-01,2026-03-12 04:28:00,764-ABC,BOM-3,56.33,REPAIR,SUP-02,DAC***********74X,WO-85405,False,Visual Defect,0.9803,68.13085,Night,50.9756,10.38845750768764,False,False,False,False,TL-015,Torque Wrench,Valid,2026-06-01
5588,GA-1,STN-01,2026-03-12 04:33:00,152-ABC,BOM-2,64.99,REPAIR,SUP-02,RV4***********NFW,WO-24071,False,Leak Detected,0.9927,87.45687,Night,53.50653,10.02627,False,False,False,False,TL-010,Torque Wrench,Valid,2026-01-01
5626,GA-2,STN-01,2026-03-12 04:52:00,288-GHI,BOM-2,60.51,,SUP-02,4X2***********PBB,WO-74207,False,Torque Out Of Spec,1.0292,83.87979999999999,Night,57.73812,6.792719999999999,False,False,False,False,TL-014,Torque Wrench,Valid,2026-01-01
5762,GA-2,STN-01,2026-03-12 06:00:00,799-ABC,BOM-3,69.22,REJECT,SUP-09,JLJ***********PPT,WO-62390,False,Unknown,1.0043,75.02121,Morning,53.02703999999999,8.88399522883658,False,False,False,False,TL-019,Torque Wrench,Valid,2026-06-01
5792,GA-1,STN-01,2026-03-12 06:15:00,325-DEF,BOM-3,68.01,REJECT,SUP-01,UAJ***********EC6,WO-59271,False,Torque Out Of Spec,1.0034,67.89673333333334,Morning,50.27034,12.94386,False,False,False,False,TL-013,Torque Wrench,Valid,2026-06-01
5825,GA-2,STN-01,2026-03-12 06:32:00,815-ABC,BOM-1,59.56,REJECT,SUP-02,C5J***********2FG,WO-27277,False,Visual Defect,1.0133,79.84804,Morning,41.03865,10.133000000000001,False,False,False,False,TL-006,Torque Wrench,Valid,2025-01-01
5828,GA-1,STN-01,2026-03-12 06:33:00,110-ABC,BOM-1,61.2,REJECT,SUP-02,GWT***********ZC6,WO-51222,False,Visual Defect,1.0053,73.78902000000001,Morning,62.93178,8.84664,False,False,False,False,TL-015,Torque Wrench,Valid,2025-01-01
5848,GA-1,STN-01,2026-03-12 06:43:00,805-ABC,BOM-3,54.65,REPAIR,SUP-01,K8E***********4CV,WO-74835,False,Leak Detected,0.987,78.6639,Morning,56.4564,11.296487816985893,False,False,False,False,TL-010,Torque Wrench,Valid,2026-06-01
5902,GA-2,STN-01,2026-03-12 07:10:00,584-ABC,BOM-3,56.85,UNKNOWN,SUP-01,ZT2***********1R8,WO-15245,False,Torque Out Of Spec,1.0244,65.04939999999999,Morning,49.58096,9.62936,False,False,False,False,TL-006,Torque Wrench,Valid,2026-06-01
5983,GA-1,STN-01,2026-03-12 07:51:00,543-ABC,BOM-3,58.44,,SUP-09,1SN***********AKF,WO-13165,False,Temperature High,0.9688,80.60416000000001,Morning,48.44,11.72248,False,False,False,False,TL-011,Torque Wrench,Valid,2026-06-01
5985,GA-2,STN-01,2026-03-12 07:52:00,419-ABC,BOM-1,58.5,REPAIR,SUP-02,XN6***********WL2,WO-30880,False,Visual Defect,0.9855,91.55295000000001,Morning,37.0548,12.318750000000001,False,False,False,False,TL-007,Torque Wrench,Valid,2025-01-01
6072,GA-2,STN-01,2026-03-12 08:35:00,853-ABC,BOM-2,58.89,REPAIR,SUP-02,GBL***********DFJ,WO-59600,False,Torque Out Of Spec,1.001,74.90816666666666,Morning,43.34329999999999,11.011,False,False,False,False,TL-011,Torque Wrench,Valid,2026-01-01
6193,GA-2,STN-01,2026-03-12 09:36:00,180-ABC,BOM-3,56.98,REJECT,SUP-09,3DL***********85W,WO-66585,False,Temperature High,1.0204,64.48928000000001,Morning,44.28536,9.48972,False,False,False,False,TL-005,Torque Wrench,Valid,2026-06-01
6206,GA-2,STN-01,2026-03-12 09:42:00,245-ABC,BOM-3,56.81,REPAIR,SUP-09,BE3***********ZJ6,WO-48998,False,Torque Out Of Spec,0.9983,100.8283,Morning,41.72894,10.882060563438547,False,False,False,False,TL-022,Torque Wrench,Valid,2026-06-01
6207,GA-1,STN-01,2026-03-12 09:43:00,897-GHI,BOM-1,59.19,REJECT,SUP-01,ZH5***********TDH,WO-38122,False,Temperature High,1.0427,75.80429,Morning,52.135,11.78251,False,False,False,False,TL-015,Torque Wrench,Valid,2025-01-01
6214,GA-1,STN-01,2026-03-12 09:46:00,359-ABC,BOM-3,70.85,,SUP-02,8SA***********6A9,WO-83935,False,Leak Detected,1.0169,100.97816999999999,Morning,51.8619,9.05041,False,False,False,False,TL-013,Torque Wrench,Valid,2026-06-01
6215,GA-2,STN-01,2026-03-12 09:47:00,190-GHI,BOM-2,58.38,UNKNOWN,SUP-02,L1N***********MZD,WO-49773,False,Leak Detected,0.9848,71.29952,Morning,52.98224,10.73432,False,False,False,False,TL-008,Torque Wrench,Valid,2026-01-01
6246,GA-1,STN-01,2026-03-12 10:02:00,263-ABC,BOM-3,37.46,REPAIR,SUP-01,VN8***********WP8,WO-82423,False,Temperature High,1.0098,76.2399,Morning,56.85174,10.098,False,False,False,False,TL-009,Torque Wrench,Valid,2026-06-01
